source,source_id,name,city,address,latitude,longitude,phone,website,rating,review_count,opening_hours,price_range,tags,licensed,detail_url,lastmod,google_place_id,google_phone,google_website,google_hours,google_rating,google_user_ratings,google_maps_uri,google_returned_address,google_match_confidence
weed_th,94f4bb48-3f3a-4c3c-922d-1f09168ca1ac,Dong Keng Cannabis shop,Udon Thani,"บ 72/4 Thanon Mittraphap, Tambon Ban Chan, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,4.9,11,,,,,https://weed.th/shop/94f4bb48-3f3a-4c3c-922d-1f09168ca1ac/udon-thani/dong-keng-cannabis-shop,2026-05-03T23:02:01.791Z,ChIJpeGIUNd3IzER5QdPQW14uWA,065 007 3387,,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 12:00 AM,3,2,https://maps.google.com/?cid=6969734308975020005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"74/2 บ้านดงเค็ง ต.บ้านจั่น อ.เมือง บ้านจั่น Tambon Ban Chan, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,2dec842f-5c58-4d8c-9eff-88f8b93a678e,Rainbow candy cannabis,Udon Thani,"M7X4+XGQ 2 Tambon Ban Dung, Amphoe Ban Dung, Chang Wat Udon Thani 41190, Thailand",,,,,5.0,5,,,,,https://weed.th/shop/2dec842f-5c58-4d8c-9eff-88f8b93a678e/udon-thani/rainbow-candy-cannabis,2026-05-24T04:14:17.285Z,,,,,,,,,no_result
weed_th,a167474c-7420-49e4-bf5a-543ad45b7f60,Shop KPUDสหายกันช์,Udon Thani,"บ้านเลขที่ 42/1 ถ Phon Phisai, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,2,,,,,https://weed.th/shop/a167474c-7420-49e4-bf5a-543ad45b7f60/udon-thani/shop-kpud%E0%B8%AA%E0%B8%AB%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%8A%E0%B9%8C,2026-05-24T04:13:56.874Z,ChIJb87tHxGdIzERIxI4gdaonaM,093 327 6524,https://www.facebook.com/khanatt.paifon,Monday: 5:00 – 9:30 PM | Tuesday: 5:00 – 9:30 PM | Wednesday: 5:00 – 9:30 PM | Thursday: 5:00 – 9:30 PM | Friday: 5:00 – 9:30 PM | Saturday: 3:00 – 9:30 PM | Sunday: 3:00 – 9:30 PM,5,1,https://maps.google.com/?cid=11789765038770229795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"บ้านเลขที่ 42/1 ถ Phon Phisai, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,edaf6551-9c22-4513-8fad-e916321c6348,BKG Cannabis 420,Udon Thani,"597/2 ถ.มิตรภาพอุดร-ขอนเเก่น Tambon Ban Chan, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,3,,,,,https://weed.th/shop/edaf6551-9c22-4513-8fad-e916321c6348/udon-thani/bkg-cannabis-420,2026-05-03T23:02:01.791Z,ChIJQXx8AfudIzER6NVjy-bPGg4,090 976 6848,,Monday: 8:00 AM – 4:00 AM | Tuesday: 8:00 AM – 4:00 AM | Wednesday: 8:00 AM – 4:00 AM | Thursday: 8:00 AM – 4:00 AM | Friday: 8:00 AM – 4:00 AM | Saturday: 8:00 AM – 4:00 AM | Sunday: 8:00 AM – 4:00 AM,4.9,27,https://maps.google.com/?cid=1016353256087213544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"เลขที่ 476 Soi Jintakarm, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,135dfc48-6f54-46bc-93bd-184ebfb2a4c5,Smart Cannabis by AOG,Udon Thani,"CR28+QCJ, Nong Bua Sub-district, Mueang Udon Thani District, Udon Thani 41000, Thailand",,,,,5.0,5,,,,,https://weed.th/shop/135dfc48-6f54-46bc-93bd-184ebfb2a4c5/udon-thani/smart-cannabis-by-aog,2026-05-24T04:13:36.197Z,ChIJZ5EgCwB3IzERt_oRH38dhnk,,,,5,5,https://maps.google.com/?cid=8756718957287832247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"CR28+QCJ, Nong Bua, Mueang Udon Thani District, Udon Thani 41000, Thailand",high
weed_th,fd800d9f-a6f2-4e23-80fb-3a7226ebc8a1,กอดกัญ,Udon Thani,"212 6 Thanon Udondutsadi, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,11,,,,,https://weed.th/shop/fd800d9f-a6f2-4e23-80fb-3a7226ebc8a1/udon-thani/%E0%B8%81%E0%B8%AD%E0%B8%94%E0%B8%81%E0%B8%B1%E0%B8%8D,2026-05-03T23:02:01.791Z,ChIJ6x2Jhu9JYEERxFEDuWsyGyI,081 651 2463,,Monday: 1:00 – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:30 AM – 10:00 PM | Sunday: 11:30 AM – 10:00 PM,5,22,https://maps.google.com/?cid=2457613459907629508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"212 6 Thanon Udondutsadi, Tambon Mak Khaeng, อ.เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,7ea86103-6398-4c91-8a29-a6eab081334d,Ud herb farm,Udon Thani,"62 9 Thongcomuthit Rd, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,1,,,,,https://weed.th/shop/7ea86103-6398-4c91-8a29-a6eab081334d/udon-thani/ud-herb-farm,2026-05-24T04:12:11.129Z,ChIJU9GbuHOdIzERFcSOBDXiZNI,095 949 7821,,,5,1,https://maps.google.com/?cid=15160490962973541397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"62 9 Thongcomuthit Rd, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,e112b840-fa82-46d5-b0de-dce588c90e38,ร้านกัญชาUD Smlie,Udon Thani,"บ้านถิ่น Ban That, Phen District, Udon Thani 41150, Thailand",,,,,5.0,4,,,,,https://weed.th/shop/e112b840-fa82-46d5-b0de-dce588c90e38/udon-thani/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2ud-smlie,2026-05-24T04:12:09.299Z,ChIJz3ZldC9_JDER1ij494eDpAc,,,Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 9:30 PM | Saturday: 9:00 AM – 9:30 PM | Sunday: 9:00 AM – 9:30 PM,5,4,https://maps.google.com/?cid=550709674450102486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"บ้านถิ่น 217 ม.5, Tambon Ban That, Amphoe Phen, Chang Wat Udon Thani 41150, Thailand",high
weed_th,34958e48-0daa-42fd-9f55-f7e92b4e45cf,ลิ้นจี่ Lychee (ตลาดรถไฟ),Udon Thani,"323/1 Pajaksinlapacom Rd, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,1,,,,,https://weed.th/shop/34958e48-0daa-42fd-9f55-f7e92b4e45cf/udon-thani/%E0%B8%A5%E0%B8%B4%E0%B9%89%E0%B8%99%E0%B8%88%E0%B8%B5%E0%B9%88-lychee-%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F,2026-05-24T04:12:08.933Z,ChIJD6aVJnqdIzERD1bpRvsEv0A,063 412 5056,,,1,1,https://maps.google.com/?cid=4665453216252122639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"323/1 Pajaksinlapacom Rd, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,c2003733-a9a4-44ba-a111-672d88dc5960,Cannabis,Udon Thani,"844/1-3 Thanon Thahan, Tambon Ban Chan, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,2,,,,,https://weed.th/shop/c2003733-a9a4-44ba-a111-672d88dc5960/udon-thani/cannabis,2026-05-24T04:11:57.856Z,ChIJr8HMNA2dIzER2UWUwZibOhY,,,,3,2,https://maps.google.com/?cid=1601763697868686809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"844/1-3 Thanon Thahan, Tambon Ban Chan, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,72713088-97aa-44a9-8725-d961fa770b03,guruWEED,Udon Thani,"429 Wutthi Anan Soi 1, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,1,,,,,https://weed.th/shop/72713088-97aa-44a9-8725-d961fa770b03/udon-thani/guruweed,2026-05-24T04:11:56.823Z,ChIJbVG0h5V3IzERt7bdB8g6bW8,062 787 9674,,,5,1,https://maps.google.com/?cid=8029138341471303351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"429 Wutthi Anan Soi 1, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,1ead03c0-160b-4d54-bd6c-268367bea59b,ร้านเนื้ออุดร420 อุดรเหมืองแบ่ง,Udon Thani,,,,,,,,,,,,https://weed.th/shop/1ead03c0-160b-4d54-bd6c-268367bea59b/udon-thani/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3420-%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%9A%E0%B9%88%E0%B8%87,2026-05-05T17:14:05.099Z,ChIJm7iiZdh3IzERNtWULdKZOmk,098 893 5649,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,,,https://maps.google.com/?cid=7582542050618561846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"37 หนองบัว 16, Tambon Nong Bua, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,f7705875-edce-4342-9497-e066e99ffbb5,โลกีย์ WEED,Udon Thani,"285 Soi Dusadi 7, Tambon Mak Khaeng, เมือง, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,6,,,,,https://weed.th/shop/f7705875-edce-4342-9497-e066e99ffbb5/udon-thani/%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B9%8C-weed,2026-05-24T04:15:35.594Z,ChIJE4Dk40edIzERJuyyphgSR_Q,093 383 1920,,Monday: 10:00 AM – 3:30 AM | Tuesday: 10:00 AM – 3:30 AM | Wednesday: 10:00 AM – 3:30 AM | Thursday: 10:00 AM – 3:30 AM | Friday: 10:00 AM – 3:30 AM | Saturday: 10:00 AM – 3:30 AM | Sunday: 10:00 AM – 3:30 AM,4.8,29,https://maps.google.com/?cid=17602057565686131750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Thong Kham, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,aad06704-93d3-414c-81c8-a6aee6c1be3d,ร้านกัญบ้านผือ Cannabis Shop,Udon Thani,"195 Tambon Ban Phue, Amphoe Ban Phue, Chang Wat Udon Thani 41160, Thailand",,,,,5.0,13,,,,,https://weed.th/shop/aad06704-93d3-414c-81c8-a6aee6c1be3d/udon-thani/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9C%E0%B8%B7%E0%B8%AD-cannabis-shop,2026-05-24T04:15:46.778Z,ChIJ_-xXomt1JDERMF6bN7Q_EkQ,065 598 3563,,Monday: 9:00 AM – 8:30 PM | Tuesday: 9:00 AM – 8:30 PM | Wednesday: 9:00 AM – 8:30 PM | Thursday: 9:00 AM – 8:30 PM | Friday: 9:00 AM – 8:30 PM | Saturday: 9:00 AM – 8:30 PM | Sunday: 9:00 AM – 8:30 PM,4.8,13,https://maps.google.com/?cid=4905052987419483696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"195 Tambon Ban Phue, Amphoe Ban Phue, Chang Wat Udon Thani 41160, Thailand",high
weed_th,409aee82-dbfd-4e46-8170-eb09487286d1,Cannabis Farm บ้านเลื่อม อุดรธานี,Udon Thani,"CQM6+Q4F โพธิท์อง Tambon Ban Lueam, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",,,,,5.0,1,,,,,https://weed.th/shop/409aee82-dbfd-4e46-8170-eb09487286d1/udon-thani/cannabis-farm-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5,2026-05-24T04:16:38.947Z,ChIJqXN3oP2dIzERXNGCbxS057k,096 271 4280,,Monday: 8:30 AM – 5:30 PM | Tuesday: 8:30 AM – 5:30 PM | Wednesday: 8:30 AM – 5:30 PM | Thursday: 8:30 AM – 5:30 PM | Friday: 8:30 AM – 5:30 PM | Saturday: 8:30 AM – 5:30 PM | Sunday: 8:30 AM – 5:30 PM,5,1,https://maps.google.com/?cid=13395873616500019548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"CQM6+Q4F โพธิท์อง Tambon Ban Lueam, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,65d3aa3f-0d01-4efc-99b1-2eeac1bd6403,เติมกัญ 420 cannabis @บ้านดุง,Udon Thani,"83 2, Tambon Si Sut Tho, Amphoe Ban Dung, Chang Wat Udon Thani 41190, Thailand",,,,,5.0,11,,,,,https://weed.th/shop/65d3aa3f-0d01-4efc-99b1-2eeac1bd6403/udon-thani/%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%8D-420-cannabis-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%94%E0%B8%B8%E0%B8%87,2026-05-24T04:37:44.961Z,ChIJ8eCW66GjJDER_AqtxmtHvP4,080 087 2154,https://www.facebook.com/profile.php?id=61555690611853,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,5,10,https://maps.google.com/?cid=18355624709475601148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"83 2, Tambon Si Sut Tho, Amphoe Ban Dung, Chang Wat Udon Thani 41190, Thailand",high
weed_th,0cab1b85-5e48-400a-8a36-31f054574ba0,MA MAO,Udon Thani,"CVWH+2CQ, Sam Phrao, Mueang Udon Thani District, Udon Thani 41000, Thailand",,,,,5.0,77,,,,,https://weed.th/shop/0cab1b85-5e48-400a-8a36-31f054574ba0/udon-thani/ma-mao,2026-05-24T04:16:49.893Z,ChIJ8WoeNgB5IzERl7bli_tE7Dc,,,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,5,25,https://maps.google.com/?cid=4029671613764318871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"CVWH+2CQ, Sam Phrao, Mueang Udon Thani District, Udon Thani 41000, Thailand",high
weed_th,832ae026-9b2c-49dc-9819-b937610c88ea,FULLTANK2,Udon Thani,"บ้านเลขที่219 Tambon Phan Don, Amphoe Kumphawapi, Chang Wat Udon Thani 41110, Thailand",,,,,5.0,4,,,,,https://weed.th/shop/832ae026-9b2c-49dc-9819-b937610c88ea/udon-thani/fulltank2,2026-05-24T04:37:27.716Z,ChIJoT-ZaMEPIzER7kDPio1CULw,065 581 0522,,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,4.3,4,https://maps.google.com/?cid=13569418852953964782&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"บ้านเลขที่219 Tambon Phan Don, Amphoe Kumphawapi, Chang Wat Udon Thani 41110, Thailand",high
weed_th,dc52dce5-2b59-4f97-a22a-c9f2c676f6e2,JaFord Cannabis SHOP/ จำหน่ายกัญชา (อุดร) ข้างๆเซเว่น ซ.พรหมประกาย,Udon Thani,"99/99 Tambon Ban Lueam, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,11,,,,,https://weed.th/shop/dc52dce5-2b59-4f97-a22a-c9f2c676f6e2/udon-thani/jaford-cannabis-shop-%E0%B8%88%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2-%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%86%E0%B9%80%E0%B8%8B%E0%B9%80%E0%B8%A7%E0%B9%88%E0%B8%99-%E0%B8%8B%E0%B8%9E%E0%B8%A3%E0%B8%AB%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A2,2026-05-24T04:37:14.980Z,ChIJL_PHLQWdIzERm1lryvBgAx0,083 459 7964,https://url.in.th/zfFWU,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,4.9,10,https://maps.google.com/?cid=2090621239334492571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"99 ข้างๆเซเว่น 999 Promprakay Rd, ต.บ้านเลื่อม Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,76f1be12-5a40-41e3-b4d4-83eb92ba7759,กัญชามิตรภาพ,Udon Thani,,,,,,,,,,,,https://weed.th/shop/76f1be12-5a40-41e3-b4d4-83eb92ba7759/udon-thani/%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%A0%E0%B8%B2%E0%B8%9E,2026-05-03T23:02:01.791Z,ChIJvRtDHQCdIzERL8d7CryQ7WA,098 241 4764,https://www.facebook.com/share/1BqDb5FZYf/,Monday: 5:00 PM – 5:30 AM | Tuesday: 5:00 PM – 5:30 AM | Wednesday: 5:00 PM – 5:30 AM | Thursday: 5:00 PM – 5:30 AM | Friday: 5:00 PM – 5:30 AM | Saturday: 5:00 PM – 5:30 AM | Sunday: 5:00 PM – 5:30 AM,4.9,38,https://maps.google.com/?cid=6984397734425642799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"219 2 Adulyadej Rd, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,c34b3832-6482-4b2c-affc-a5340bbd6b29,shiba cannabis ชิบา แคนนาบิส,Udon Thani,,,,,,,,,,,,https://weed.th/shop/c34b3832-6482-4b2c-affc-a5340bbd6b29/udon-thani/shiba-cannabis-%E0%B8%8A%E0%B8%B4%E0%B8%9A%E0%B8%B2-%E0%B9%81%E0%B8%84%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B8%AA,2026-05-03T23:02:01.791Z,ChIJWcIJcbd3IzERktPacH8W0k8,080 515 6448,,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 9:00 PM | Saturday: 12:00 – 9:00 PM | Sunday: 12:00 – 9:00 PM,,,https://maps.google.com/?cid=5751684410715591570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"135 93 Pracha Santi, Tambon Mak Khaeng, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,7a42845f-118d-4dc1-ade1-4561f1f08065,OG GG,Udon Thani,"49|10 Mak Khaeng, Tambon Ban Lueam, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,5.0,6,,,,,https://weed.th/shop/7a42845f-118d-4dc1-ade1-4561f1f08065/udon-thani/og-gg,2026-05-24T04:36:22.393Z,ChIJXaPVAQCdIzERmdk25fEpoAk,099 816 6033,https://www.facebook.com/share/19qez2JVZr/?mibextid=wwXIfr,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,5,12,https://maps.google.com/?cid=693600461524490649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"441 Soi Klong Charoen, Tambon Ban Lueam, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,be24df24-1451-4fe4-ac22-f9a6283c6555,Vegas Cannabis Shop,Udon Thani,"353 Mayuree Resort Tambon Sam Phrao, เมือง Chang Wat Udon Thani 41000, Thailand",,,,,4.3,6,,,,,https://weed.th/shop/be24df24-1451-4fe4-ac22-f9a6283c6555/udon-thani/vegas-cannabis-shop,2026-05-03T23:02:01.791Z,ChIJqZKrozmdIzER20MeXMZGFcA,099 265 9888,,Monday: 10:00 AM – 11:30 PM | Tuesday: 10:00 AM – 1:30 AM | Wednesday: 10:00 AM – 1:30 AM | Thursday: 10:00 AM – 2:00 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM,5,19,https://maps.google.com/?cid=13841046847556043739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"127 7 Promprakay Rd, Tambon Ban Lueam, เมือง Chang Wat Udon Thani 41000, Thailand",high
weed_th,ca71d546-cebc-4a81-bbf2-cc6808880325,the blusir cannabis shop,Udon Thani,,,,,,,,,,,,https://weed.th/shop/ca71d546-cebc-4a81-bbf2-cc6808880325/udon-thani/the-blusir-cannabis-shop,2026-05-03T23:02:01.791Z,ChIJm7UpjdR3IzERtaTR_d2tE8g,,,,,,https://maps.google.com/?cid=14417058001100842165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"9RW5+RWW, Soi Nongbua, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand",high
weed_th,befdc280-21f9-4d8e-b484-3c25e6a327e5,ยอดมนุษย์กัญชาคาเฟ่ สาขา ร้านรีแลคซ์ CAFE สร้างคอม อุดรธานี,Udon Thani,"R3HV+958 Unnamed Road Tambon Sang Khom, Amphoe Sang Khom, Chang Wat Udon Thani 41260, Thailand",,,,,5.0,3,,,,,https://weed.th/shop/befdc280-21f9-4d8e-b484-3c25e6a327e5/udon-thani/%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%A1%E0%B8%99%E0%B8%B8%E0%B8%A9%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%B5%E0%B9%81%E0%B8%A5%E0%B8%84%E0%B8%8B%E0%B9%8C-cafe-%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%84%E0%B8%AD%E0%B8%A1-%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A3%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5,2026-05-24T04:36:10.792Z,ChIJ4YNHLlCXJDERoiqI_Mpkwc0,02 812 5277,,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,3.7,3,https://maps.google.com/?cid=14826242271263337122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"R3HV+958 Unnamed Road Tambon Sang Khom, Amphoe Sang Khom, Chang Wat Udon Thani 41260, Thailand",high
