src_id,name,city,website,scraped_emails,fetch_status
osm:3533524840,Simple Simon,1009-pattaya,http://simplesimonthailand.com,,fetch_failed
osm:3582889647,Thammasat University Learning Resort,1009-pattaya,http://www2.citu.tu.ac.th/citu/www/content/%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B1%E0%B8%9A-learning-resort,,fetch_failed
osm:3780690586,Priviledge Suites,1009-pattaya,http://www.privisuites.com/,,fetch_failed
osm:3894825759,The Captain's Bar,1009-pattaya,https://thecaptainsbar.com/,,ok
osm:4129945439,Passion Gentlemen's Club,1009-pattaya,http://passionpattaya.com/,,ok
osm:4258084989,Sleep Café Hostel,1009-pattaya,https://www.sleepcafehostel.com/,,fetch_failed
osm:4269653376,Kham Inn,1009-pattaya,http://www.kham-inn.com/,,fetch_failed
osm:4278203635,Anantra Pattaya Resort,1009-pattaya,http://www.anantraresort.com/,,fetch_failed
osm:4487617896,At Home Executive Apartment,1009-pattaya,https://at-home-executive-apartment.pattayahotel.info,,ok
osm:4487617898,Studio,1009-pattaya,https://www.icheckinn.com/,,ok
osm:4487624335,Punyapha Place,1009-pattaya,http://punyaphaplace.com/,,fetch_failed
osm:4498336236,Olé,1009-pattaya,http://www.pattaya-ole.com/,,fetch_failed
osm:4702914190,trat City Hotel,1009-pattaya,https://www.tratcityhotel.com/home,rsvn@tratcity.com,ok
osm:4706074089,hope inn,1009-pattaya,https://www.hopinnhotel.com/our-hotels/,,ok
osm:4747346022,,1009-pattaya,https://www.pattayadolphins-world.com/,,fetch_failed
osm:4798707925,,1009-pattaya,http://www.thefive-o.com,,fetch_failed
osm:5284828410,Best Corner Hotel,1009-pattaya,http://www.bestcornerhotelpattaya.com/,,fetch_failed
osm:5449529340,Levana,1009-pattaya,https://levanahotelpattaya.com/,levanahotels@gmail.com,ok
osm:6515738085,Pattaya Garden hotel 3,1009-pattaya,https://www.pattayagardenresort.com/,,ok
osm:6679715393,View Talay 7,1009-pattaya,https://www.roomguru.ru/Hotel/View_Talay_7.htm?a_aid=138227,,ok
osm:7780126785,Majestic condo,1009-pattaya,http://www.majesticjomtien.com/,,fetch_failed
osm:11197875926,The Sports Lounge,1009-pattaya,https://thesportsloungepattaya.com/,thedude@thesportslounge.com,ok
osm:11887455006,Penny-Farthing Villa,1009-pattaya,https://www.pennyfarthingvilla.com,,fetch_failed
osm:13734289901,Sunshine Hip Hotel,1009-pattaya,https://sunshinehiphotel.com/,,ok
osm:13744121401,The Rizin Hotel Phratamnak,1009-pattaya,https://www.rizinhotel.com/,inforizin@therizinpattaya.com,ok
osm:36238618,สวนน้ำพัทยาปาร์ค,1009-pattaya,https://www.pattayapark.com/waterpark.html,,fetch_failed
osm:103908670,Royal Cliff Grand Hotel,1009-pattaya,https://www.royalcliffgrand.com/?_ga=2.44304685.842398950.1674920508-1948368490.1674920508,,fetch_failed
osm:141604635,มินิสยาม,1009-pattaya,https://www.minisiam.com/,,ok
osm:142504840,,1009-pattaya,http://www.diana-estate-pattaya-rentals.com/,,fetch_failed
osm:154409518,Marni Pattaya,1009-pattaya,https://www.marnipattaya.com/,,ok
osm:173904304,Apus Condominium,1009-pattaya,http://www.apuscondo.com,,fetch_failed
osm:205437467,Thepthip Mansion Pattaya,1009-pattaya,https://rent-buy-thailand.com/thepthip-mansion-pattaya/,,ok
osm:223698118,ปราสาทสัจธรรม,1009-pattaya,https://www.sanctuaryoftruth.com/,,ok
osm:251286782,Mimosa,1009-pattaya,http://www.mimosa-pattaya.com,ppggb@hengan.com,ok
osm:271498063,Diamond Suites,1009-pattaya,https://www.diamondsuitespattaya.com/,,ok
osm:272562360,Avenue Residence,1009-pattaya,https://www.avenue-residence.com/,,fetch_failed
osm:272562467,City Garden Pattaya Condominium,1009-pattaya,http://www.citygardenpattaya.com/,info@globaltopgroup.com,ok
osm:275160651,PM Pattaya Mansion,1009-pattaya,https://www.myxcaliber.com/ibe/b/AB-Paluso-Retreat#/room,,ok
osm:284188207,Altera Hotel and Residence,1009-pattaya,https://atmindgroup.com/alterahotelandresidence/,info@alterahotelandresidence.com,ok
osm:311141668,Kudos Parc Hotel,1009-pattaya,https://hotelkudos.com/kudosParc/,,fetch_failed
osm:311589368,The Zen Hotel Pattaya,1009-pattaya,http://www.thezenhotelpattaya.com/,,fetch_failed
osm:311867382,Jomtien Longstay Hotel,1009-pattaya,http://jomtienlongstayhotel.com/,,fetch_failed
osm:321944287,Maxxcentral Condotel,1009-pattaya,http://www.maxxcentral.com/,CONTACT@MAXXCENTRAL.COM,ok
osm:322435571,Aiyara Grand Hotel,1009-pattaya,https://www.aiyaragrand.com/,aiyaragrand@hotmail.com,ok
osm:342779106,Royal Thai Residence,1009-pattaya,http://www.royalthairesidencepattaya.com/,,fetch_failed
osm:343742218,Royal Cliff Garden Suites,1009-pattaya,http://www.royalcliffcondo.com/,,fetch_failed
osm:343970813,Red Planet Pattaya,1009-pattaya,https://www.redplanethotels.com/hotel/pattaya,,fetch_failed
osm:344117472,The Dale Pattaya Boutique Hotel & Spa,1009-pattaya,https://www.thedalepattaya.com/,,fetch_failed
osm:344124946,Hyde Park Residence 1,1009-pattaya,https://rent-buy-thailand.com/rent-condo-pattaya,,ok
osm:386488066,Rome Hotel,1009-pattaya,http://www.romehotelpattaya.com/,,fetch_failed
osm:412488687,Bone,1009-pattaya,http://www.bonepattaya.com/,,fetch_failed
osm:413091408,Pipo Pony Club,1009-pattaya,https://www.pipoponyclub.com/,,ok
osm:426094972,Cowboy Farm Resort,1009-pattaya,http://www.cowboystay.com/,,ok
osm:438129447,LK Mansion,1009-pattaya,https://www.lkpattaya.com/mansion,booking@lkpattaya.com; rsvn@lkpattaya.com,ok
osm:465554664,LK Celestite,1009-pattaya,https://www.lkpattaya.com/celestite/?lg=0,booking@lkpattaya.com; rsvn@lkpattaya.com,ok
osm:730270110,Glow Inn,1009-pattaya,https://www.hotelscombined.ae,,ok
osm:962532652,Pattaya Sheep Farm,1009-pattaya,https://www.pattayasheepfarm.com/,,ok
osm:1011030453,Bayphere Hotel Tower 1,1009-pattaya,https://www.baypherehotel.com/,info@baypherehotel.com; rsvn@baypherehotel.com,ok
osm:1166122319,Maxxcity Condotel,1009-pattaya,http://www.maxxcity.com/,CONTACT@MAXXCITY.COM,ok
osm:1197567950,Arbour Hotel and Residence Pattaya,1009-pattaya,https://atmindgroup.com/arbourhotelandresidence/,info@arbourhotelandresidence.com,ok
osm:1209763123,LK President,1009-pattaya,https://www.lkpattaya.com/president,booking@lkpattaya.com; rsvn@lkpattaya.com,ok
osm:1309359510,RED Theater Pattaya,1009-pattaya,https://redtheaterpattaya.com/,,fetch_failed
osm:1447179055,HOP INN Central Pattaya,1009-pattaya,https://www.hopinnhotel.com/,,ok
osm:301771147,Gullivers,1009-pattaya,http://www.gulliverbangkok.com,,ok
osm:301775314,Burger King,1009-pattaya,https://www.burgerking.co.th/,,ok
osm:1044071407,Subway,1009-pattaya,https://www.subway.co.th/,,ok
osm:1563461264,Subway,1009-pattaya,https://www.subway.co.th/,,ok
osm:1574167132,Bella Italia,1009-pattaya,https://www.bellaitaliapattaya.com/,,ok
osm:1582179014,"Happy Home Thai Cooking School, Restaurant and Guesthouse",1009-pattaya,http://www.HappyHome-ThaiCookingSchool.com,,fetch_failed
osm:1583696975,Starbucks,1009-pattaya,https://www.starbucks.com/,,ok
osm:1584469390,Chillax,1009-pattaya,http://chillaxpattaya.com,,fetch_failed
osm:1589171193,Swensen's,1009-pattaya,https://www.swensens1112.com/,,ok
osm:1597623182,Rim Talay Seafood & Steak Restaurant,1009-pattaya,https://www.rimtalayseafood.com/,,fetch_failed
osm:1600799846,Burger King,1009-pattaya,https://www.burgerking.co.th/,,ok
osm:1600799854,Coffee World,1009-pattaya,https://www.coffeeworld.com/,,ok
osm:1600799855,Mister Donut,1009-pattaya,http://www.misterdonut.co.th/,,ok
osm:1691694964,The Continental Bakery,1009-pattaya,http://continentalbakerypattaya.com,,fetch_failed
osm:2587698322,Carl's Jr.,1009-pattaya,https://www.carlsjr.com/,,ok
osm:2783253855,Red Steps,1009-pattaya,http://www.sandalayresort.com/dining,,fetch_failed
osm:2785041312,Scandalic,1009-pattaya,http://www.scandalic.nu/,,fetch_failed
osm:2805934692,Bronx Pixxa,1009-pattaya,https://bronxpizzapattaya.com/,,ok
osm:2837352125,Starbucks,1009-pattaya,https://www.starbucks.com/,,ok
osm:2837373623,Black Canyon Coffee,1009-pattaya,https://www.blackcanyoncoffee.com/blackcanyonThailand/,,ok
osm:2855162001,OZ Burger,1009-pattaya,https://ozburgers.com/,,fetch_failed
osm:2868216029,Subway,1009-pattaya,https://www.subway.co.th/,,ok
osm:3107472761,The Nest Restaurant,1009-pattaya,https://robinsnestpattaya.com/food-drink/,,fetch_failed
osm:3108979812,American Bar & Grill,1009-pattaya,http://jollyfriarpattaya.com/,,fetch_failed
osm:3111840569,Apex Buffet,1009-pattaya,http://www.apexhotelpattaya.com/,,fetch_failed
osm:3177135236,Tinnies Pies,1009-pattaya,https://www.tinniespiespattaya.com/,tinnies.thailand@outlook.co.th,ok
osm:3235587213,Starbucks,1009-pattaya,https://www.starbucks.com/,,ok
osm:3259696478,Kitchen,1009-pattaya,https://www.kitchen-thailand.com/,,ok
osm:3298094080,The Barn Steak House,1009-pattaya,https://www.pattayasheepfarm.com/the-barn-steak-house/,,ok
osm:3426809461,Dairy Queen,1009-pattaya,https://www.dairyqueen.com/,,fetch_failed
osm:3558720428,Ruen Thai,1009-pattaya,https://www.ruenthairestaurant.com/,ruenthai@thepattayacity.com,ok
osm:3609801027,Horizon Rooftop Bar and Restaurant,1009-pattaya,https://www3.hilton.com/en/hotels/thailand/hilton-pattaya-BKKHPHI/dining/horizon.html,,fetch_failed
osm:3775976777,Chotivala,1009-pattaya,http://www.chotivalabangkok.com,,fetch_failed
osm:3775976779,Madras Darbar,1009-pattaya,https://madrasdarbar.com/,madrasdarbar@gmail.com; info@madrasdarbar.org,ok
osm:3775976780,Mathilda Restaurant,1009-pattaya,http://www.mathildarestaurant.com/,,fetch_failed
osm:3790349400,Zaika,1009-pattaya,http://www.zaikapattaya.com/,,fetch_failed
osm:3860077324,Coffee World,1009-pattaya,https://www.coffeeworld.com/,,ok
osm:3898309855,French Garden,1009-pattaya,http://frenchgardenpattaya.com,,fetch_failed
osm:4045471785,All American,1009-pattaya,http://www.allamerican.restaurant/,,fetch_failed
osm:4104603968,Dairy Queen,1009-pattaya,https://www.dairyqueen.com/,,fetch_failed
osm:4104603973,Starbucks,1009-pattaya,https://www.starbucks.com/,,ok
osm:4157424312,Ning's Five Star J Vegetarian Restaurant,1009-pattaya,https://www.fivestarj.com/,,ok
osm:4196807399,Sizzler,1009-pattaya,https://www.sizzler.co.th/,,fetch_failed
osm:4201642731,AnnapurnA,1009-pattaya,https://www.annapurnarestaurants.com/,annapurnaallentx@gmail.com; annapurnamckinneytx@gmail.com; annapurnalittleelmtx@gmail.com,ok
osm:4266034843,Nadja's Kitchen,1009-pattaya,http://www.zone-zen.com/,,fetch_failed
osm:4317238790,Saras,1009-pattaya,http://sarasvegfood.com,,fetch_failed
osm:4317281389,Govindam,1009-pattaya,http://www.govindampattaya.com,,fetch_failed
osm:4496854071,The Pizza Company,1009-pattaya,https://www.1112.com/th,,ok
osm:6865907086,,1009-pattaya,https://alexabeachclub.com/,,ok
osm:7166876386,Marco's Restaurant,1009-pattaya,https://www.marcospattaya.com/,info@marcosrestaurants.com,ok
osm:7176825685,,1009-pattaya,https://www.zurichbread.com/,,fetch_failed
osm:8646022430,ร้านอาหารปัญญา,1009-pattaya,https://www.wongnai.com/restaurants/134117fZ-%E0%B8%9B%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2-%E0%B8%99%E0%B8%B2%E0%B8%88%E0%B8%AD%E0%B8%A1%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%99,,ok
osm:10588840150,Breezeo,1009-pattaya,https://royalcliff.com/shop/breezeo,,fetch_failed
osm:10588840159,Terrace @ Caprice,1009-pattaya,https://www.royalcliff.com/shop/terrace-caprice/,relax@royalcliff.com,ok
osm:154409502,3/1 EAST,1009-pattaya,https://31east.in.th,,ok
osm:312193635,แม่ศรีเรือน,1009-pattaya,https://www.msr.co.th/,info@msr.co.th,ok
osm:430024294,ISS WAS,1009-pattaya,http://isswas-pattaya.com/,,ok
osm:613064038,Tha Glass House Silver,1009-pattaya,https://www.glasshouse-pattaya.com/,,ok
osm:720292145,Burger King,1009-pattaya,https://www.burgerking.co.th/,,ok
osm:1203417427,PuPen Seafood,1009-pattaya,http://pupenseafood.com,,ok
osm:1219044862,Big Burgers,1009-pattaya,https://ozburgers.com/,,fetch_failed
osm:1222915444,Chicken Kebap,1009-pattaya,https://ozburgers.com/,,fetch_failed
wongnai:334239bo,Sea Life Bangkok Ocean World,bangkok,https://sealifebangkok.com/,,ok
osm:964021841,MHC Guesthouse,bangkok,https://www.mhc-guesthouse.com/,,ok
osm:1607319416,Wendy House,bangkok,https://www.wendyguesthouse.com/evos/front/bin/home.phtml,,fetch_failed
osm:2340521136,Baiyoke Suite Hotel,bangkok,https://baiyokesuite.baiyokehotel.com/,,ok
osm:2391364885,24 Inn,bangkok,https://www.hotel24innbkk.com/,,ok
osm:2403979148,Pannee House,bangkok,http://www.paneelodge.com,,fetch_failed
osm:2409395730,Lee Travel Inn,bangkok,https://www.leetravelinn.com/,,fetch_failed
osm:2664103703,Delight Residence,bangkok,http://www.delightresidence.com/,delightresidence@gmail.com,ok
osm:2769486127,Chitbeer,bangkok,https://chitbrewery.com/,wichit.saiklao@gmail.com; your@email,ok
osm:2893548580,Siam Journey Guesthouse,bangkok,http://www.siamjourneyguesthouse.com/,,fetch_failed
osm:3401563438,BH Place,bangkok,https://www.bhplace.com/,team@bhplace.com,ok
osm:3718445438,My Hotel Ratchada CMYK,bangkok,https://www.myhotelratchada.com/,,ok
osm:3744331157,Citichic Sukhumvit 13 Bangkok,bangkok,https://www.citichichotel.com/,enquiry@citichichotel.com,ok
osm:3871022579,Arownd the World Bed & Breakfast,bangkok,http://www.aroundtheworldbnb.com,,fetch_failed
osm:3877515343,Grand Sathorn,bangkok,https://www.thegrandsathorn.com/contact.html,,fetch_failed
osm:3877687712,The Connex Asoke Hotel,bangkok,http://www.theconnexasoke.com/,connex.asoke@gmail.com,ok
osm:3965355804,Udee Bangkok,bangkok,http://www.udeebangkok.com/,,ok
osm:4021629634,@Hua Lamphong Hostel,bangkok,http://www.at-hualamphong.com,,fetch_failed
osm:4114789799,Tim Mansion,bangkok,https://www.timmansionbkk.com,timmansionbkk@gmail.com,ok
osm:4148645289,Here Hostel,bangkok,https://www.herehostel.com/,herehostel@gmail.com,ok
osm:4198120289,Maitria Mode Sukhumvit 15,bangkok,https://www.maitriahotels.com/modesukhumvitbangkok,,fetch_failed
osm:4249866390,Miracle Suvarnabhumi Airport hotel ,bangkok,https://www.miraclesuvarnabhumi.com/,reservation@miraclesuvarnabhumi.com,ok
osm:4329284690,New Siam Palace Ville,bangkok,https://www.newsiampalaceville.com/,,ok
osm:4356305293,โรงแรมวิลล่า ชาช่า,bangkok,https://www.villachacha.com/,,ok
osm:4397808929,โรงแรมเบลล่า บี,bangkok,http://bellabhotel.com/,,ok
osm:4414403190,W18 Hostel,bangkok,http://www.w18hostel.com,,fetch_failed
osm:4460300490,โรงแรมกรุงเกษมศรีกรุง,bangkok,https://www.srikrunghotel.com/,,ok
osm:4480992492,Happy3 Residence,bangkok,https://www.happy3.co.th/,,ok
osm:4577295812,Double DD house,bangkok,https://www.doubleddhouse.com/,doubleddhouse@gmail.com,ok
osm:4578541240,The Park Residence,bangkok,http://www.theparkresidencebangkok.com/,,fetch_failed
osm:4578761718,SPB Paradise,bangkok,https://spbparadise.com/home.html,,fetch_failed
osm:4578761722,Diamond Residence Ratchada,bangkok,http://www.diamond-ratchada.in.th/index.html,,fetch_failed
osm:4586836962,Nine Design Place Hotel,bangkok,http://www.ninedesignplace.com,,fetch_failed
osm:4588423229,Muangphol Mansion,bangkok,https://www.muangpholmansion.com/,,ok
osm:4588466991,Hotel Reno,bangkok,https://www.renohotel.co.th/,,ok
osm:4627631573,OYO Plai and Herbs Suvarnabhumi,bangkok,https://www.plaigarden.com/,,fetch_failed
osm:4792508822,Loy La Long,bangkok,https://www.loylalong.com/,,ok
osm:4801119921,ดูดี 105 โฮสเทล แอนด์ คาเฟ่,bangkok,http://www.dodee105.com,,fetch_failed
osm:4900795521,,bangkok,http://www.ohcompound.com,,fetch_failed
osm:5098482286,Lilac Relax-Residence,bangkok,https://lilac-suvarnabhumi.com/,,fetch_failed
osm:5168275321,The Oasis Hostel Chinatown,bangkok,https://www.theoasishostel.com/,,fetch_failed
osm:5235805122,,bangkok,http://www.baobabbarbangkok.com,,fetch_failed
osm:5342565921,1PROJECTS,bangkok,https://www.1projects.org,,ok
osm:5490142522,Pura Vida Hostel Bangkok,bangkok,http://www.puravidahostelbangkok.com,,fetch_failed
osm:5585816322,,bangkok,https://www.wishbeerhomebar.com/,,ok
osm:5658739027,,bangkok,http://www.casanithra.com,,ok
osm:5663256721,บ้านบางกอก,bangkok,http://baanbangkokhostel.com,,fetch_failed
osm:5875546985,,bangkok,https://www.trueasiatravels.com/,,fetch_failed
osm:6001740959,The Park Nine Hotel & Serviced Residence Suvarnabhumi,bangkok,http://www.park9suvarnabhumi.com/,,fetch_failed
osm:6372366178,Rio Monte,bangkok,https://www.riomonte.com/,,ok
osm:6380469727,Siam Champs-Élyséesi,bangkok,https://www.siam-champss.com/,rsvn@siam-champss.com,ok
osm:6407176806,INN A DAY,bangkok,https://www.innaday.com/,info@innaday.com,ok
osm:6839690397,The Champagne Bar,bangkok,https://www.hilton.com/en/hotels/bkkwawa-waldorf-astoria-bangkok/dining/,,fetch_failed
osm:6839846710,The Loft,bangkok,https://www.hilton.com/en/hotels/bkkwawa-waldorf-astoria-bangkok/dining/the-loft/,,fetch_failed
osm:6847080351,B-Your Home Hotel,bangkok,http://www.b-yourhomedonmuangairport.com,,fetch_failed
osm:6848982905,Daraya - Boutique Hotel,bangkok,https://darayahotel.com/,,ok
osm:7026591487,หลบศึกโฮสเทล,bangkok,https://www.booking.com/hotel/th/lobsuek-hostel.html?lang=xu,,fetch_failed
osm:7055405411,T LOFT,bangkok,https://loft.teeragit.com/,loft@teeragit.com,ok
osm:7172114487,แฮปปี้สเตชั่น,bangkok,https://www.happystationbangkok.com,reservation@happystationbangkok.com,ok
osm:7791651369,Conrad Bangkok Residences,bangkok,https://www.hilton.com/en/hotels/bkkcici-conrad-bangkok/residences/,,fetch_failed
osm:9570047617,Palette Art Space,bangkok,https://www.palettebkk.com/,,ok
osm:9599444682,Kasayapi Hotel,bangkok,http://kasayapi.com/,kasayapi.reservation@gmail.com,ok
osm:9913745744,"Metropolis Suites Bangkok, Tapestry Collection by Hilton",bangkok,https://www.hilton.com/en/hotels/bkkbaup-metropolis-suites-bangkok/,,fetch_failed
osm:9960601917,Everyday Bangkok Hostel,bangkok,https://www.everydaybangkokhostel.com/,,fetch_failed
osm:9973696217,,bangkok,https://www.kencozy.com/,admin@kencozy.com,ok
osm:10281602107,JC Kevin Sathorn Bangkok Hotel,bangkok,https://jckevin.com/,,ok
osm:10654143305,,bangkok,https://lasallesuitesandspa.com/,,ok
osm:10792898504,จอยแมน แกลลอรี่,bangkok,https://www.joymangallery.com,,ok
osm:10910504939,HOP INN Bangkok Onnut Station,bangkok,https://www.hopinnhotel.com/our-hotels/hop-inn-bangkok-onnut-station,,ok
osm:10970051742,NIGHT HOTEL BANGKOK SUKHUMVIT 15,bangkok,https://www.nighthotels.com/,info.bkk@nighthotels.com; reservations.bkk@nighthotels.com,ok
osm:11012982038,กินนอน โฮสท์เทล,bangkok,https://www.kinnonhostel.com,,fetch_failed
osm:11217357897,56 Hotel (Sukhumvit 103),bangkok,https://56hotel.com,contact@56hotel.com,ok
osm:11454972675,Vesper,bangkok,https://www.vesperbar.co,,ok
osm:11463141290,Supples,bangkok,https://www.supples.co/,contact@supples.co,ok
osm:11586100669,,bangkok,https://artinohotel.com/,reserve@usathornbangkok.com; rsvn@artinohotel.com,ok
osm:11906598269,Montri Tessort,bangkok,https://www.montriresort-bangkok.com/,,fetch_failed
osm:12213393704,Maybis Hotel,bangkok,https://www.maybishotel.com/,,ok
osm:12288430801,เวหา โฮสเทล,bangkok,https://wayhahostel.com/,info@wayhahostel.com,ok
osm:12343316413,Cassia Rama 9 Bangkok Hotel,bangkok,https://www.cassia.com/thailand/cassia-rama-9-bangkok,info@cassiarama9bangkok.com; reservations-rama9@cassia.com,ok
osm:12440856793,Movylodge Hostel,bangkok,https://www.movylodge.com/,info@movylodge.com,ok
osm:12513316101,Lune Bangkok,bangkok,https://lunebangkok.my.canva.site/lune-bangkok,,ok
osm:12635393278,Nice Palace Hotel,bangkok,https://www.nicepalace.com/,nicepalacehotel@gmail.com,ok
osm:12682557001,MetroPoint,bangkok,https://www.metropointbangkok.com,booking@metropointbangkok.com,ok
osm:12813706495,Wyndham Bangkok Queen Convention Centre,bangkok,https://www.wyndhambangkokqueen.com/,info@wyndhambangkokqueen.com,ok
osm:12813719165,Wyndham Garden Bangkok Sukhumvit 42,bangkok,https://www.wyndhamgardensukhumvitbangkok.com/,info@wyndhamgardensukhumvitbangkok.com,ok
osm:12813803601,Ramada Plaza by Wyndham Bangkok Sukhumvit 48,bangkok,https://www.ramadaplazasukhumvitbangkok.com/,,fetch_failed
osm:12813805013,Ramada by Wyndham Bangkok Sukhumvit 87,bangkok,https://www.ramadasukhumvitbangkok.com/,info@ramadasukhumvitbangkok.com,ok
osm:13096107804,Lee's Mark Residence,bangkok,https://www.leesmark.com/,,ok
osm:13442913041,Groundhouse,bangkok,https://sites.google.com/view/groundhouse-bangkok/,,ok
osm:13656611828,Casa le Damuz Hometel,bangkok,https://casaledamuz.com,,fetch_failed
osm:13731459401,IR-ON Hotel,bangkok,https://www.ir-onhotel.com/,info@mysite.com; info@ir-onhotel.com,ok
osm:13817611815,ROYS Hotel Bangkok,bangkok,https://www.theroyshotel.com/,reservation@royalsuitehotel.com; reservation@theroyshotel.com,ok
osm:25787534,InterContinental Bangkok,bangkok,https://bangkok.intercontinental.com,intercontinental.bkkhb@ihg.com,ok
osm:25829350,Hilton Bangkok Grande Asoke,bangkok,https://www.hilton.com/en/hotels/bkkashi-hilton-bangkok-grande-asoke/,,fetch_failed
osm:25829599,Conrad Bangkok,bangkok,https://www.hilton.com/en/hotels/bkkcici-conrad-bangkok/,,fetch_failed
osm:76510931,Hilton Sukhumvit Bangkok,bangkok,https://www.hilton.com/en/hotels/bkksuhi-hilton-sukhumvit-bangkok/,,fetch_failed
osm:98795128,Nouvo City,bangkok,https://www.nouvocityhotel.com/,info@nouvocityhotel.com,ok
osm:113137626,"The Athenee Hotel, a Luxury Collection Hotel, Bangkok",bangkok,https://www.marriott.com/hotels/travel/bkkla-the-athenee-hotel-a-luxury-collection-hotel-bangkok/,,fetch_failed
osm:138947233,แบงค็อกเบดแอนด์ไบค์,bangkok,https://www.bangkokbedandbike.com/,booking@bangkokbedandbike.com,ok
osm:152263168,DoubleTree by Hilton Bangkok Ploenchit,bangkok,https://www.hilton.com/en/hotels/bkksodi-doubletree-bangkok-ploenchit,,fetch_failed
osm:157522229,The St. Regis Bangkok,bangkok,https://www.marriott.com/hotels/travel/bkkxr-the-st-regis-bangkok/,,fetch_failed
osm:157522277,Grande Centre Point Ratchadamri,bangkok,https://www.grandecentrepointratchadamri.com/,ratchadamri@gcphotels.com,ok
osm:163725311,Swissôtel Le Concorde,bangkok,https://www.swissotel.com/hotels/bangkok-ratchada/,,fetch_failed
osm:169953610,โรงแรมสวัสดีเฮ้าส์,bangkok,http://www.sawasdee-house.com,,fetch_failed
osm:176195936,DoubleTree by Hilton Hotel Sukhumvit Bangkok,bangkok,https://www.hilton.com/en/hotels/bkkssdi-doubletree-sukhumvit-bangkok/,,fetch_failed
osm:206832440,Far East Inn,bangkok,https://fareastinn.webs.com/,,fetch_failed
osm:231413642,Le Méridien Bangkok,bangkok,https://www.marriott.com/hotels/travel/bkkdm-le-meridien-bangkok/,,fetch_failed
osm:234193580,Happio,bangkok,http://www.happioplace.com/,,fetch_failed
osm:263470881,Aloft Bangkok Sukhumvit 11,bangkok,https://www.marriott.com/hotels/travel/bkkal-aloft-bangkok-sukhumvit-11/,,fetch_failed
osm:271102927,โรงแรมสกาย,bangkok,http://www.skyyhotel.com/,,fetch_failed
osm:283723388,สถาบันคึกฤทธิ์,bangkok,https://www.kukrit-pramoj.org/,,fetch_failed
osm:313162311,บ้านเค,bangkok,http://www.baankresidence.com/,,fetch_failed
osm:318081995,โรงแรม เดอะ เวสทิน แกรนด์ สุขุมวิท กรุงเทพฯ,bangkok,https://www.marriott.com/hotels/travel/bkkwi-the-westin-grande-sukhumvit-bangkok/,,fetch_failed
osm:329919859,Fraser Suites Sukhumvit,bangkok,https://www.frasershospitality.com/th/thailand/bangkok/fraser-suites-sukhumvit/,feedback@frasershospitality.com; salesadmin.sukhumvit@frasershospitality.com,ok
osm:329919874,Novotel Bangkok Sukhumvit 20,bangkok,https://www.novotelbangkoksukhumvit20.com/,h9343-re@accor.com,ok
osm:329919876,TAI-PAN Hotel,bangkok,https://www.tai-pan.com/,,ok
osm:330243408,Night Hotel Bangkok Sukhumvit 15,bangkok,https://www.nighthotels.com/,info.bkk@nighthotels.com; reservations.bkk@nighthotels.com,ok
osm:330253723,โรงแรมไดนาสตี้ แกรนด์,bangkok,https://www.dynastygrande.com/,rsvn@dynastygrande.com,ok
osm:330253789,โรงแรมแกเลอเรีย เท็น,bangkok,https://www.galleriatenbangkok.com/,enquiry@galleriatenbangkok.com,ok
osm:331966756,ROYS Hotel Bangkok,bangkok,https://www.theroyshotel.com/,reservation@royalsuitehotel.com; reservation@theroyshotel.com,ok
osm:331967757,Sivatel Bangkok,bangkok,https://www.sivatelbangkok.com/,info@sivatelbangkok.com,ok
osm:332038790,Ramada by Wyndham Bangkok Sukhumvit 87,bangkok,https://www.ramadasukhumvitbangkok.com/,info@ramadasukhumvitbangkok.com,ok
osm:332658489,Four Points by Sheraton Bangkok Ploenchit Sukhumvit,bangkok,https://www.marriott.com/en-gb/hotels/bkkpu-four-points-bangkok-ploenchit-sukhumvit/overview/,,fetch_failed
osm:332851143,Holiday inn express Bangkok sathron,bangkok,https://www.ihg.com/holidayinnexpress/hotels/us/en/bangkok/bkkbt/hoteldetail,info.bkkbt@ihg.com,ok
osm:333177956,Holiday Inn Express Bangkok Siam,bangkok,https://www.ihg.com/holidayinnexpress/hotels/us/en/bangkok/bkkrb/hoteldetail,info@hiexsiam.com,ok
osm:333177968,Patumwan House,bangkok,http://www.patumwanhouse.com/,,fetch_failed
osm:333177969,Samran Place Hotel,bangkok,https://www.samran.com/,,ok
osm:333177983,Bangkok City Hotel,bangkok,https://www.bangkokcityhotel.com/,,ok
osm:333223561,W22 by Burasari,bangkok,https://www.w22hotel.com/,rsvn@w22hotel.com,ok
osm:340659399,Mövenpick Hotel Sukhumvit 15 Bangkok,bangkok,https://www.movenpick.com/en/asia/thailand/bangkok/bangkok,,fetch_failed
osm:340660796,Paradox Bangkok Sukhumvit,bangkok,https://www.paradoxhotels.com/bangkok,junjira.bawpaksee@paradoxbangkok.com,ok
osm:341638391,Majestic Suites,bangkok,https://www.majesticsuites.com/,,ok
osm:342182318,รอยัลออคิด เชอราตัน,bangkok,https://www.marriott.com/hotels/travel/bkksi-royal-orchid-sheraton-hotel-and-towers/,,fetch_failed
