osm_id,osm_type,category,subcategory,name,name_en,name_th,lat,lng,phone,website,facebook,instagram,line_id,email,opening_hours,address_full,stars,cuisine,wheelchair,operator
13429886001,node,amenity,restaurant,,,,17.3957844,104.8076195,,,,,,,,,,lao,,
13473966901,node,tourism,hostel,,Fip's Inn Hostel,,17.3818523,104.8073377,,,,,,,,,,,,
13727614202,node,amenity,restaurant,LaotownNihon,,,17.3946225,104.8033885,,,,,,,,,,,,
13762360302,node,amenity,cafe,Warm and Cozy Cafe and Space,Warm and Cozy Cafe and Space,,17.3950123,104.7819425,,,,,,,Mo-Su 08:30-18:00,,,cake;coffee_shop;tea,,
13773187801,node,amenity,cafe,Arabus,Arabus,,17.4136258,104.7784356,,,,,,,Mo-Su 07:00-18:00,,,cake;coffee_shop,,
30661184,way,amenity,marketplace,Souksomboun Market,,,,,,,,,,,,,,,,
45015051,way,tourism,information,Thakhek Tourism Information Center,Thakhek Tourism Information Center,,,,,,,,,,,,,,,
239207375,way,tourism,hotel,Riveria Hotel,,,,,,,,,,,,,,,,
246503043,way,amenity,marketplace,Talard Lak Song,,,,,,,,,,,,,,,,
246800413,way,tourism,hotel,Khammouane Mekong Hotel,,,,,,,,,,,,,,,,
246800419,way,tourism,hotel,Le bouton d'or boutique hotel,,,,,,,,,,,,"89, Singapore Rd, Thakhek, 01000",,,,
274502506,way,amenity,marketplace,Nabo Market,,,,,,,,,,,,,,,,
274568729,way,amenity,marketplace,Morning Market,,,,,,,,,,,,,,,,
415268680,way,amenity,restaurant,Le bouton d'or,,,,,,,,,,,07:00-23:30,"89, Singapore Rd, Thakhek, 01000",,international,,
863521696,way,tourism,hotel,โรงแรมแลนด์มาร์ค นครพนม,LANDMARK NAKHONPHANOM HOTEL,โรงแรมแลนด์มาร์ค นครพนม,,,+66917403001,https://hotellandmarknakhonphanom.business.site/,,,,,,"21, นิตโย, ตำบลในเมือง, อำเภอเมืองนครพนม, นครพนม",3,,,
867191443,way,tourism,attraction,หอนาฬิกาเวียตนามอนุสรณ์,The Vietnamese Memorial Clock Tower,,,,,,,,,,,"Chayangkun Rd, Nai Mueang, Mueang Nakhon Phanom, Nakhon Phanom, 48000",,,,
1311948935,way,leisure,golf_course,,,,,,,,,,,,,,,,,
1444104565,way,tourism,attraction,พระธาตุนคร,Phrathat Nakhon,,,,,,,,,,,,,,,
1445677545,way,amenity,cafe,ไทยสามัคคี,Thai Samakkhi Caffee,,,,,,,,,,,,,coffee_shop,,
1445687503,way,tourism,museum,พิพิธภัณฑ์จวนผู้ว่าราชการจังหวัดนครพนม (หลังเก่า),Nakhon Phanom Provincial Governor’s Residence Museum,,,,,,,,,,Mi-So 09:00-16:30,"Mueang Nakhon Phanom, Nakhon Phanom, 48000",,,,
1455968906,way,leisure,sports_centre,,,,,,,,,,,,,,,,,
1502782334,way,amenity,restaurant,,,,,,,,,,,,,,,,,
