Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
50,Trøndelag,5031,Malvik,Malvik Kirkelige Fellesråd,976985745,https://kirken.no/malvik,post.malvik@kirken.no,73 98 05 00,Lokal,Ikke testet,,
50,Trøndelag,5031,Malvik,Malvik Kommune,971035560,https://www.malvik.kommune.no/,postmottak@malvik.kommune.no,73 97 20 00,Lokal,Ikke testet,,
50,Trøndelag,5032,Selbu,Selbu Fjellstyre,975736954,,,,Lokal,Ikke testet,,
50,Trøndelag,5032,Selbu,Selbu Kommune,971197609,https://www.selbu.kommune.no,postmottak@selbu.kommune.no,73 81 67 00,Lokal,Ikke testet,,
50,Trøndelag,5032,Selbu,Selbu Næringsselskap KF,984290160,https://www.selbu.kommune.no,postmottak@selbu.kommune.no,73 81 67 00,Lokal,Ikke testet,,
50,Trøndelag,5033,Tydal,Tydal Kommune,864983472,https://www.tydal.kommune.no/,postmottak@tydal.kommune.no,73 81 59 00,Lokal,Ikke testet,,
50,Trøndelag,5034,Meråker,Meråker Kommune,835231712,https://www.meraker.kommune.no/,postmottak@meraker.kommune.no,74813200,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Bruås og Rauå Fjellstyre,975455696,,,74 80 24 31,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Fides IKS,921171110,,,47 71 69 91,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Fjellstyrene i Stjørdal og Meråker,988028746,https://www.fjellstyreneistjordal.no,fjellstyrene.stjordal@fjellstyrene.no,,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Helse Midt-norge RHF,983658776,https://www.helse-midt.no/,HMN.Postmottak@helse-midt.no,74 83 99 00,Nasjonal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Leksdal Statsallmenning,975738221,,kjellpederm@gmail.com,,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Lånke Fjellstyre,975738248,,,,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Sonen og Sonvadsfoss Fjellstyre,975738280,,,74 80 39 00,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Stjørdal Kirkelige Fellesråd,976999215,https://www.kirken.no/stjordal,kirkelig.fellesrad@stjordal.kommune.no,74 83 42 20,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Stjørdal Kommune,939958851,https://www.stjordal.kommune.no/,postmottak@stjordal.kommune.no,74 83 35 00,Lokal,Ikke testet,,
50,Trøndelag,5035,Stjørdal,Vigden og Elgvadsfoss Fjellstyre,975521141,,,,Lokal,Ikke testet,,
50,Trøndelag,5036,Frosta,Frosta Kommune,944482253,https://www.frosta.kommune.no/,postmottak@frosta.kommune.no,74 80 88 00,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Digitale Innherred Kommunale Oppgavefellesskap,930457485,,,,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Innherred Interkommunale Legevakt IKS,990584079,,pda@levanger.kommune.no,74 08 00 00,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Innherred Renovasjon IKS,971217391,https://innherredrenovasjon.no,post@ir.nt.no,74 02 88 40,Nasjonal,Ikke testet,,
50,Trøndelag,5037,Levanger,Innherred regionråd IPR,,https://innherred.no,,,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Levanger Arena KF,996380378,https://www.levangerarena.no,post@levangerarena.no,47 45 68 42,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Levanger Kommune,938587051,https://www.levanger.kommune.no/,postmottak@levanger.kommune.no,74052500,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Levanger Kommuneskoger KF,932912570,https://www.levanger.kommune.no,,74 05 25 00,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Levanger sykehus - Helse Nord-Trøndelag,,https://helse-nordtrondelag.no/levanger,,,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Levanger videregående skole,,https://levanger.vgs.no,,,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Reinsjø Fjellstyre,975738884,,,74 04 85 08,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Reinsjø Statsallmenning,911912619,,morten@holmegaard.as,,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Skogn Fjellstyre,975738914,,lars.holan@ntebb.no,,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Stiftelsen Falstadsenteret,982912393,https://www.falstadsenteret.no,post@falstadsenteret.no,74 02 80 40,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Sør-innherad Kirkelige Fellesråd,911951339,,post@sikirken.no,74 07 52 80,Lokal,Ikke testet,,
50,Trøndelag,5037,Levanger,Verdal fengsel,,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
50,Trøndelag,5038,Verdal,Museene Arven AS,956298660,https://www.Museenearven.no,,74 04 42 00,Lokal,Ikke testet,,
50,Trøndelag,5038,Verdal,Nord-trøndelag Krisesenter IKS,913304845,,krverdal@online.no,74 07 77 10,Lokal,Ikke testet,,
50,Trøndelag,5038,Verdal,Ramsås Statsallmenning,990945055,https://www.ramsasen.no,ingeborg.osteras@mattilsynet.no,,Lokal,Ikke testet,,
50,Trøndelag,5038,Verdal,Turnéteatret i Trøndelag AS,994933787,https://turneteatret.no,post@turneteatret.no,,Lokal,Ikke testet,,
50,Trøndelag,5038,Verdal,Verdal Fjellstyre,975739120,,,,Lokal,Ikke testet,,
50,Trøndelag,5038,Verdal,Verdal Kommune,938587418,https://www.verdal.kommune.no/,postmottak@verdal.kommune.no,74 04 82 00,Lokal,Ikke testet,,
50,Trøndelag,5041,Snåsa,Snåsa Fjellstyre,971388285,https://www.snasafjellstyre.no,snasa@fjellstyrene.no,74 12 74 48,Lokal,Ikke testet,,
50,Trøndelag,5041,Snåsa,Snåsa Kommune,964982031,https://www.snasa.kommune.no/,postmottak@snasa.kommune.no,74 13 82 00,Lokal,Ikke testet,,
50,Trøndelag,5041,Snåsa,Stiftelsen Saemien Sijte,989226487,https://www.saemiensijte.no,post@saemiensijte.no,74 13 80 00,Lokal,Ikke testet,,
50,Trøndelag,5042,Lierne,Lierne Kirkelige Fellesråd,976999541,,liernekirke@gmail.com,,Lokal,Ikke testet,,
50,Trøndelag,5042,Lierne,Lierne Kommune,972417963,https://www.lierne.kommune.no/,postmottak@lierne.kommune.no,74 34 34 00,Lokal,Ikke testet,,
50,Trøndelag,5042,Lierne,Lierne Nasjonalparksenter IKS,987794453,https://www.nasjonalparken.no,post@naturporten.no,90 27 02 55,Lokal,Ikke testet,,
50,Trøndelag,5043,Røyrvik,Røyrvik Fjellstyre,971388455,,royrvik@fjellstyrene.no,,Lokal,Ikke testet,,
50,Trøndelag,5043,Røyrvik,Røyrvik Kommune,964982120,https://www.royrvik.kommune.no/,oystein.sende@royrvik.kommune.no,74 33 63 00,Lokal,Ikke testet,,
50,Trøndelag,5043,Røyrvik,Småvatn Fjellstyre,980428389,,,,Lokal,Ikke testet,,
50,Trøndelag,5044,Namsskogan,Namsskogan Fjellstyre,970542272,https://www.fjellstyrene.no/namsskogan,namsskogan@fjellstyrene.no,74 33 34 01,Lokal,Ikke testet,,
50,Trøndelag,5044,Namsskogan,Namsskogan Kommune,864982212,https://www.namsskogan.kommune.no/,postmottak@namsskogan.kommune.no,74 33 32 00,Lokal,Ikke testet,,
50,Trøndelag,5045,Grong,Grong Fjellstyre,975835081,,,,Lokal,Ikke testet,,
50,Trøndelag,5045,Grong,Grong Kommune,940010853,https://www.grong.kommune.no/,postmottak@grong.kommune.no,74 31 21 00,Lokal,Ikke testet,,
50,Trøndelag,5045,Grong,Ikt Indre Namdal IKS,985904332,,stein.vidar.aspnes@iktin.no,,Lokal,Ikke testet,,
50,Trøndelag,5046,Høylandet,Høylandet Kommune,959220476,https://www.hoylandet.kommune.no/,postmottak@hoylandet.kommune.no,74 32 48 00,Lokal,Ikke testet,,
50,Trøndelag,5046,Høylandet,Namdal Rehabilitering IKS,986923845,https://namdalrehab.no,post@namdalrehab.no,74 32 21 00,Lokal,Ikke testet,,
50,Trøndelag,5047,Overhalla,Midtre Namdal Avfallsselskap IKS,957387969,,firmapost@mna.no,74 28 17 60,Lokal,Ikke testet,,
50,Trøndelag,5047,Overhalla,Overhalla Fjellstyre,975741346,,,,Lokal,Ikke testet,,
50,Trøndelag,5047,Overhalla,Overhalla Kommune,939896600,https://www.overhalla.kommune.no/,post@overhalla.kommune.no,74 28 00 00,Lokal,Ikke testet,,
50,Trøndelag,5049,Flatanger,Flatanger Kommune,845153272,https://www.flatanger.kommune.no/,postmottak@flatanger.kommune.no,47 63 65 05,Lokal,Ikke testet,,
50,Trøndelag,5052,Leka,Leka Kommune,944484574,https://www.leka.kommune.no/,post@leka.kommune.no,74 38 70 00,Lokal,Ikke testet,,
50,Trøndelag,5053,Inderøy,Inderøy Fjellstyre Heien Almenning,918277919,,,,Lokal,Ikke testet,,
50,Trøndelag,5053,Inderøy,Inderøy Kirkelige Fellesråd,976999509,https://Inderoy.kirken.no,inderoy@kirken.no,74 15 60 20,Lokal,Ikke testet,,
50,Trøndelag,5053,Inderøy,Inderøy Kommune,997391853,https://www.inderoy.kommune.no,postmottak@inderoy.kommune.no,74 12 42 00,Lokal,Ikke testet,,
50,Trøndelag,5054,Indre Fosen,Fosen Renovasjon IKS,978669360,https://www.fosenrenovasjon.no,post@fosenrenovasjon.no,73 85 85 90,Nasjonal,Ikke testet,,
50,Trøndelag,5054,Indre Fosen,Indre Fosen Kirkelige Fellesråd,976998499,,indrefosen@kirken.no,73 85 28 97,Lokal,Ikke testet,,
50,Trøndelag,5054,Indre Fosen,Indre Fosen Kommune,944305483,https://www.indrefosen.kommune.no,postmottak@indrefosen.kommune.no,73 85 27 00,Lokal,Ikke testet,,
50,Trøndelag,5054,Indre Fosen,Kulturcompagniet Indre Fosen KF,916923112,,,,Lokal,Ikke testet,,
50,Trøndelag,5054,Indre Fosen,Museet Kystens Arv Sti,971380128,https://www.kystensarv.no,,73 85 55 60,Lokal,Ikke testet,,
50,Trøndelag,5055,Heim,Heim Kirkelige Fellesråd,922342512,https://kirken.no/heim,post.heim@kirken.no,72 45 00 80,Lokal,Ikke testet,,
50,Trøndelag,5055,Heim,Heim Kommune,920920004,https://heim.kommune.no,post@heim.kommune.no,72 46 00 00,Lokal,Ikke testet,,
50,Trøndelag,5055,Heim,Hemne Kirkelige Fellesråd,976998332,,post@hemnekirke.no,72450080,Lokal,Ikke testet,,
50,Trøndelag,5056,Hitra,Hitra Storkjøkken KF,986157573,,,72 46 52 20,Lokal,Ikke testet,,
50,Trøndelag,5056,Hitra,Hitra kommune,938772924,https://hitra.kommune.no,postmottak@hitra.kommune.no,72 44 17 00,Lokal,Ikke testet,,
50,Trøndelag,5056,Hitra,Kystmuseet i Sør-trøndelag Sti,874411132,https://www.kystmuseet.no,post@mist.no,72 44 40 10,Lokal,Ikke testet,,
50,Trøndelag,5057,Ørland,Fosen Brann og Redningstjeneste IKS,997104552,https://www.fbrt.no,postmottak@fbrt.no,72 52 15 00,Lokal,Ikke testet,,
50,Trøndelag,5057,Ørland,Fosen Helse IKS,994109685,https://fosen-helse.no,postmottak@fosen-helse.no,,Lokal,Ikke testet,,
50,Trøndelag,5057,Ørland,Roret Ørland Kulturforetak KF,993091472,https://roretorland.no,hanne.falstad@orland.kommune.no,72 51 55 10,Lokal,Ikke testet,,
50,Trøndelag,5057,Ørland,Ørland Kirkelige Fellesråd,923571531,,,,Lokal,Ikke testet,,
50,Trøndelag,5057,Ørland,Ørland kommune,921893902,https://orland.kommune.no,postmottak@orland.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5058,Åfjord,Fosenregionen Interkommunalt Politisk Råd,976821785,,postmottak@afjord.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5058,Åfjord,Åfjord Fjellstyre,875732692,https://www.inatur.no/aafjord,afjord@fjellstyrene.no,,Lokal,Ikke testet,,
50,Trøndelag,5058,Åfjord,Åfjord Kirkelige Fellesråd,923414576,,kirken@afjord.kirken.no,72 53 58 80,Lokal,Ikke testet,,
50,Trøndelag,5058,Åfjord,Åfjord kommune,921045395,https://afjord.kommune.no,postmottak@afjord.kommune.no,,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Meldal Kirkelige Fellesråd,976998677,https://www.kirken.no/meldal,post.meldal@kirken.no,72 49 51 65,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Orkdal Fjellstyre,979735839,,,72 48 84 92,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Orkdal Kirkelige Fellesråd,976998723,https://kirken.no/orkdal,post.orkdal@kirken.no,72479750,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Orkland Kirkelige Fellesråd,923115552,,,,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Orkland Kommune,921233418,https://orkland.kommune.no,postmottak@orkland.kommune.no,72 46 73 00,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Orklandbadet KF,919460326,https://orklandbadet.no,post@orklandbadet.no,72 42 02 00,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Remidt IKS,975936333,https://www.remidt.no,firmapost@remidt.no,72 48 37 00,Lokal,Ikke testet,,
50,Trøndelag,5059,Orkland,Stiftelsen Orkla Industrimuseum,871492522,https://www.oi.no,,72 49 91 00,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Kystmuseet i Nord-trøndelag Woxengs Samlinger Eiendom - Nærøysund KF,983792561,,post@museetmidt.no,48 88 00 27,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Museet Midt IKS,991500502,https://www.museetmidt.no,post@museetmidt.no,74 36 07 70,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Nord-trøndelag Havn Rørvik IKS,914525861,https://www.nthr.no,post@nthr.no,74 39 00 81,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Nærøy Fjellstyre,888084312,,naroy@fjellstyrene.no,,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Nærøysund Kirkelige Fellesråd,923149120,https://naroysund.menigheter.no,post.naroysund@kirken.no,74 39 54 00,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Nærøysund Kommunale Boligutleie KF,985610797,,,74 39 34 31,Lokal,Ikke testet,,
50,Trøndelag,5060,Nærøysund,Nærøysund Kommune,921785410,https://www.naroysund.kommune.no,post@naroysund.kommune.no,74 39 33 00,Lokal,Ikke testet,,
50,Trøndelag,5061,Rindal,Rindal Kommune,940138051,https://www.rindal.kommune.no/,post@rindal.kommune.no,71 66 47 00,Lokal,Ikke testet,,
